"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",937,9,100,500,3857,1,"true","java",0,30.6319166666667
"2",938,9,100,500,3857,1,"true","beagle_CPU",0,32.8999166666667
"3",939,9,100,500,3857,1,"true","beagle_SSE",0,15.3881166666667
"4",940,9,100,500,3857,2,"true","java",0,17.8540333333333
"5",941,9,100,500,3857,2,"true","beagle_CPU",0,12.6941166666667
"6",942,9,100,500,3857,2,"true","beagle_SSE",0,14.8723
"7",943,9,100,500,3857,4,"true","java",0,11.7942333333333
"8",944,9,100,500,3857,4,"true","beagle_CPU",0,14.5320833333333
"9",945,9,100,500,3857,4,"true","beagle_SSE",0,16.8747166666667
"10",946,9,100,500,3857,6,"true","java",0,8.96291666666667
"11",947,9,100,500,3857,6,"true","beagle_CPU",0,8.58573333333333
"12",948,9,100,500,3857,6,"true","beagle_SSE",0,5.91888333333333
"13",949,9,100,500,3857,8,"true","java",0,6.93646666666667
"14",950,9,100,500,3857,8,"true","beagle_CPU",0,8.14676666666667
"15",951,9,100,500,3857,8,"true","beagle_SSE",0,7.70631666666667
"16",952,9,100,500,3857,1,"true","beagle_GPU",1,6.83735
"17",953,9,100,500,3857,1,"true","beagle_GPU",2,6.70028333333333
"18",954,9,100,500,3857,1,"true","beagle_GPU",4,6.612
"19",955,9,100,500,3857,1,"false","java",0,31.4027333333333
"20",956,9,100,500,3857,1,"false","beagle_CPU",0,15.3333833333333
"21",957,9,100,500,3857,1,"false","beagle_SSE",0,31.0302166666667
"22",958,9,100,500,3857,2,"false","java",0,16.7651166666667
"23",959,9,100,500,3857,2,"false","beagle_CPU",0,29.39665
"24",960,9,100,500,3857,2,"false","beagle_SSE",0,29.4744833333333
"25",961,9,100,500,3857,4,"false","java",0,13.6892333333333
"26",962,9,100,500,3857,4,"false","beagle_CPU",0,13.8769333333333
"27",963,9,100,500,3857,4,"false","beagle_SSE",0,14.5326666666667
"28",964,9,100,500,3857,6,"false","java",0,16.3469166666667
"29",965,9,100,500,3857,6,"false","beagle_CPU",0,9.746
"30",966,9,100,500,3857,6,"false","beagle_SSE",0,9.78438333333333
"31",967,9,100,500,3857,8,"false","java",0,9.08138333333333
"32",968,9,100,500,3857,8,"false","beagle_CPU",0,9.41343333333333
"33",969,9,100,500,3857,8,"false","beagle_SSE",0,8.19636666666667
"34",970,9,100,500,3857,1,"false","beagle_GPU",1,6.88541666666667
"35",971,9,100,500,3857,1,"false","beagle_GPU",2,6.60298333333333
"36",972,9,100,500,3857,1,"false","beagle_GPU",4,6.60083333333333
