"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",577,6,20,500,2439,1,"true","java",0,6.8433
"2",578,6,20,500,2439,1,"true","beagle_CPU",0,4.38613333333333
"3",579,6,20,500,2439,1,"true","beagle_SSE",0,4.41346666666667
"4",580,6,20,500,2439,2,"true","java",0,3.67923333333333
"5",581,6,20,500,2439,2,"true","beagle_CPU",0,4.7648
"6",582,6,20,500,2439,2,"true","beagle_SSE",0,3.62035
"7",583,6,20,500,2439,4,"true","java",0,3.54935
"8",584,6,20,500,2439,4,"true","beagle_CPU",0,2.72858333333333
"9",585,6,20,500,2439,4,"true","beagle_SSE",0,3.3463
"10",586,6,20,500,2439,6,"true","java",0,2.30593333333333
"11",587,6,20,500,2439,6,"true","beagle_CPU",0,2.0631
"12",588,6,20,500,2439,6,"true","beagle_SSE",0,2.4313
"13",589,6,20,500,2439,8,"true","java",0,2.33425
"14",590,6,20,500,2439,8,"true","beagle_CPU",0,1.84648333333333
"15",591,6,20,500,2439,8,"true","beagle_SSE",0,1.95203333333333
"16",592,6,20,500,2439,1,"true","beagle_GPU",1,1.87241666666667
"17",593,6,20,500,2439,1,"true","beagle_GPU",2,1.88273333333333
"18",594,6,20,500,2439,1,"true","beagle_GPU",4,1.72448333333333
"19",595,6,20,500,2439,1,"false","java",0,6.89678333333333
"20",596,6,20,500,2439,1,"false","beagle_CPU",0,6.43791666666667
"21",597,6,20,500,2439,1,"false","beagle_SSE",0,7.0839
"22",598,6,20,500,2439,2,"false","java",0,3.68343333333333
"23",599,6,20,500,2439,2,"false","beagle_CPU",0,4.86646666666667
"24",600,6,20,500,2439,2,"false","beagle_SSE",0,3.19631666666667
"25",601,6,20,500,2439,4,"false","java",0,4.72941666666667
"26",602,6,20,500,2439,4,"false","beagle_CPU",0,2.67591666666667
"27",603,6,20,500,2439,4,"false","beagle_SSE",0,3.97975
"28",604,6,20,500,2439,6,"false","java",0,2.84273333333333
"29",605,6,20,500,2439,6,"false","beagle_CPU",0,2.06298333333333
"30",606,6,20,500,2439,6,"false","beagle_SSE",0,2.1582
"31",607,6,20,500,2439,8,"false","java",0,3.11493333333333
"32",608,6,20,500,2439,8,"false","beagle_CPU",0,1.90023333333333
"33",609,6,20,500,2439,8,"false","beagle_SSE",0,1.8593
"34",610,6,20,500,2439,1,"false","beagle_GPU",1,1.899
"35",611,6,20,500,2439,1,"false","beagle_GPU",2,1.88956666666667
"36",612,6,20,500,2439,1,"false","beagle_GPU",4,1.82386666666667
