"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",1225,6,250,500,2610,1,"true","java",0,85.9176666666667
"2",1226,6,250,500,2610,1,"true","beagle_CPU",0,31.5448666666667
"3",1227,6,250,500,2610,1,"true","beagle_SSE",0,31.73135
"4",1228,6,250,500,2610,2,"true","java",0,30.6838666666667
"5",1229,6,250,500,2610,2,"true","beagle_CPU",0,26.8110333333333
"6",1230,6,250,500,2610,2,"true","beagle_SSE",0,14.5367166666667
"7",1231,6,250,500,2610,4,"true","java",0,37.5862833333333
"8",1232,6,250,500,2610,4,"true","beagle_CPU",0,11.41145
"9",1233,6,250,500,2610,4,"true","beagle_SSE",0,11.3026166666667
"10",1234,6,250,500,2610,6,"true","java",0,26.1117666666667
"11",1235,6,250,500,2610,6,"true","beagle_CPU",0,10.8875833333333
"12",1236,6,250,500,2610,6,"true","beagle_SSE",0,15.3007
"13",1237,6,250,500,2610,8,"true","java",0,33.2123333333333
"14",1238,6,250,500,2610,8,"true","beagle_CPU",0,10.5191333333333
"15",1239,6,250,500,2610,8,"true","beagle_SSE",0,11.5240333333333
"16",1240,6,250,500,2610,1,"true","beagle_GPU",1,5.82533333333333
"17",1241,6,250,500,2610,1,"true","beagle_GPU",2,5.70953333333333
"18",1242,6,250,500,2610,1,"true","beagle_GPU",4,5.69183333333333
"19",1243,6,250,500,2610,1,"false","java",0,85.7473666666667
"20",1244,6,250,500,2610,1,"false","beagle_CPU",0,32.3214666666667
"21",1245,6,250,500,2610,1,"false","beagle_SSE",0,40.6545666666667
"22",1246,6,250,500,2610,2,"false","java",0,32.368
"23",1247,6,250,500,2610,2,"false","beagle_CPU",0,17.8033666666667
"24",1248,6,250,500,2610,2,"false","beagle_SSE",0,15.8089333333333
"25",1249,6,250,500,2610,4,"false","java",0,41.6840833333333
"26",1250,6,250,500,2610,4,"false","beagle_CPU",0,15.4982833333333
"27",1251,6,250,500,2610,4,"false","beagle_SSE",0,15.4729166666667
"28",1252,6,250,500,2610,6,"false","java",0,28.4843833333333
"29",1253,6,250,500,2610,6,"false","beagle_CPU",0,13.5920833333333
"30",1254,6,250,500,2610,6,"false","beagle_SSE",0,13.3104
"31",1255,6,250,500,2610,8,"false","java",0,27.9539166666667
"32",1256,6,250,500,2610,8,"false","beagle_CPU",0,13.9263
"33",1257,6,250,500,2610,8,"false","beagle_SSE",0,13.2183666666667
"34",1258,6,250,500,2610,1,"false","beagle_GPU",1,5.81171666666667
"35",1259,6,250,500,2610,1,"false","beagle_GPU",2,5.66888333333333
"36",1260,6,250,500,2610,1,"false","beagle_GPU",4,5.6871
