"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",1261,9,250,500,3923,1,"true","java",0,72.1523
"2",1262,9,250,500,3923,1,"true","beagle_CPU",0,39.5275833333333
"3",1263,9,250,500,3923,1,"true","beagle_SSE",0,35.89825
"4",1264,9,250,500,3923,2,"true","java",0,33.1052
"5",1265,9,250,500,3923,2,"true","beagle_CPU",0,25.04165
"6",1266,9,250,500,3923,2,"true","beagle_SSE",0,33.4486333333333
"7",1267,9,250,500,3923,4,"true","java",0,27.4227333333333
"8",1268,9,250,500,3923,4,"true","beagle_CPU",0,32.06355
"9",1269,9,250,500,3923,4,"true","beagle_SSE",0,30.21245
"10",1270,9,250,500,3923,6,"true","java",0,24.1410333333333
"11",1271,9,250,500,3923,6,"true","beagle_CPU",0,24.2213833333333
"12",1272,9,250,500,3923,6,"true","beagle_SSE",0,24.04845
"13",1273,9,250,500,3923,8,"true","java",0,15.3875333333333
"14",1274,9,250,500,3923,8,"true","beagle_CPU",0,13.0279666666667
"15",1275,9,250,500,3923,8,"true","beagle_SSE",0,23.19175
"16",1276,9,250,500,3923,1,"true","beagle_GPU",1,7.72958333333333
"17",1277,9,250,500,3923,1,"true","beagle_GPU",2,7.57308333333333
"18",1278,9,250,500,3923,1,"true","beagle_GPU",4,7.46696666666667
"19",1279,9,250,500,3923,1,"false","java",0,73.0940666666667
"20",1280,9,250,500,3923,1,"false","beagle_CPU",0,30.5068666666667
"21",1281,9,250,500,3923,1,"false","beagle_SSE",0,33.0713666666667
"22",1282,9,250,500,3923,2,"false","java",0,32.5661
"23",1283,9,250,500,3923,2,"false","beagle_CPU",0,28.14225
"24",1284,9,250,500,3923,2,"false","beagle_SSE",0,43.0613333333333
"25",1285,9,250,500,3923,4,"false","java",0,36.0490666666667
"26",1286,9,250,500,3923,4,"false","beagle_CPU",0,18.6930166666667
"27",1287,9,250,500,3923,4,"false","beagle_SSE",0,27.0437166666667
"28",1288,9,250,500,3923,6,"false","java",0,20.0813166666667
"29",1289,9,250,500,3923,6,"false","beagle_CPU",0,19.00465
"30",1290,9,250,500,3923,6,"false","beagle_SSE",0,20.22045
"31",1291,9,250,500,3923,8,"false","java",0,15.9290666666667
"32",1292,9,250,500,3923,8,"false","beagle_CPU",0,18.1463166666667
"33",1293,9,250,500,3923,8,"false","beagle_SSE",0,13.9759833333333
"34",1294,9,250,500,3923,1,"false","beagle_GPU",1,7.68666666666667
"35",1295,9,250,500,3923,1,"false","beagle_GPU",2,7.56016666666667
"36",1296,9,250,500,3923,1,"false","beagle_GPU",4,8.24261666666667
