"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",325,1,1000,1000,892,1,"true","java",0,220.3866
"2",326,1,1000,1000,892,1,"true","beagle_CPU",0,24.8440333333333
"3",327,1,1000,1000,892,1,"true","beagle_SSE",0,24.1633166666667
"4",328,1,1000,1000,892,2,"true","java",0,173.742533333333
"5",329,1,1000,1000,892,2,"true","beagle_CPU",0,26.1112666666667
"6",330,1,1000,1000,892,2,"true","beagle_SSE",0,25.1375833333333
"7",331,1,1000,1000,892,4,"true","java",0,116.789266666667
"8",332,1,1000,1000,892,4,"true","beagle_CPU",0,24.8884
"9",333,1,1000,1000,892,4,"true","beagle_SSE",0,24.60035
"10",334,1,1000,1000,892,6,"true","java",0,125.516666666667
"11",335,1,1000,1000,892,6,"true","beagle_CPU",0,20.6317333333333
"12",336,1,1000,1000,892,6,"true","beagle_SSE",0,19.7951666666667
"13",337,1,1000,1000,892,8,"true","java",0,116.016666666667
"14",338,1,1000,1000,892,8,"true","beagle_CPU",0,19.6066166666667
"15",339,1,1000,1000,892,8,"true","beagle_SSE",0,19.7597333333333
"16",340,1,1000,1000,892,1,"true","beagle_GPU",1,9.31486666666667
"17",341,1,1000,1000,892,1,"true","beagle_GPU",2,9.02536666666667
"18",342,1,1000,1000,892,1,"true","beagle_GPU",4,11.1356333333333
"19",343,1,1000,1000,892,1,"false","java",0,177.67155
"20",344,1,1000,1000,892,1,"false","beagle_CPU",0,24.1811333333333
"21",345,1,1000,1000,892,1,"false","beagle_SSE",0,24.3216
"22",346,1,1000,1000,892,2,"false","java",0,127.8599
"23",347,1,1000,1000,892,2,"false","beagle_CPU",0,31.8804666666667
"24",348,1,1000,1000,892,2,"false","beagle_SSE",0,31.5669166666667
"25",349,1,1000,1000,892,4,"false","java",0,134.582616666667
"26",350,1,1000,1000,892,4,"false","beagle_CPU",0,29.9376333333333
"27",351,1,1000,1000,892,4,"false","beagle_SSE",0,23.0925
"28",352,1,1000,1000,892,6,"false","java",0,113.6
"29",353,1,1000,1000,892,6,"false","beagle_CPU",0,23.6928333333333
"30",354,1,1000,1000,892,6,"false","beagle_SSE",0,20.9542166666667
"31",355,1,1000,1000,892,8,"false","java",0,131.666666666667
"32",356,1,1000,1000,892,8,"false","beagle_CPU",0,22.3379833333333
"33",357,1,1000,1000,892,8,"false","beagle_SSE",0,21.8979666666667
"34",358,1,1000,1000,892,1,"false","beagle_GPU",1,9.05928333333333
"35",359,1,1000,1000,892,1,"false","beagle_GPU",2,10.1577
"36",360,1,1000,1000,892,1,"false","beagle_GPU",4,11.4851166666667
