"","run","nPartitions","nTaxa","partitionSeqLength","totalSitePatterns","nCPU","instances","beagle","nGPU","time(minutes)"
"1",1189,3,250,500,1303,1,"true","java",0,20.2676333333333
"2",1190,3,250,500,1303,1,"true","beagle_CPU",0,9.9741
"3",1191,3,250,500,1303,1,"true","beagle_SSE",0,12.25805
"4",1192,3,250,500,1303,2,"true","java",0,13.68795
"5",1193,3,250,500,1303,2,"true","beagle_CPU",0,12.4103166666667
"6",1194,3,250,500,1303,2,"true","beagle_SSE",0,11.1841333333333
"7",1195,3,250,500,1303,4,"true","java",0,11.61845
"8",1196,3,250,500,1303,4,"true","beagle_CPU",0,9.3768
"9",1197,3,250,500,1303,4,"true","beagle_SSE",0,7.83516666666667
"10",1198,3,250,500,1303,6,"true","java",0,12.73995
"11",1199,3,250,500,1303,6,"true","beagle_CPU",0,8.69135
"12",1200,3,250,500,1303,6,"true","beagle_SSE",0,8.8613
"13",1201,3,250,500,1303,8,"true","java",0,12.5996333333333
"14",1202,3,250,500,1303,8,"true","beagle_CPU",0,7.10385
"15",1203,3,250,500,1303,8,"true","beagle_SSE",0,7.89868333333333
"16",1204,3,250,500,1303,1,"true","beagle_GPU",1,3.76211666666667
"17",1205,3,250,500,1303,1,"true","beagle_GPU",2,3.7405
"18",1206,3,250,500,1303,1,"true","beagle_GPU",4,4.24481666666667
"19",1207,3,250,500,1303,1,"false","java",0,26.6433833333333
"20",1208,3,250,500,1303,1,"false","beagle_CPU",0,14.9035166666667
"21",1209,3,250,500,1303,1,"false","beagle_SSE",0,12.6297833333333
"22",1210,3,250,500,1303,2,"false","java",0,13.6225666666667
"23",1211,3,250,500,1303,2,"false","beagle_CPU",0,13.2294333333333
"24",1212,3,250,500,1303,2,"false","beagle_SSE",0,10.82325
"25",1213,3,250,500,1303,4,"false","java",0,11.1347833333333
"26",1214,3,250,500,1303,4,"false","beagle_CPU",0,8.83783333333333
"27",1215,3,250,500,1303,4,"false","beagle_SSE",0,12.4218166666667
"28",1216,3,250,500,1303,6,"false","java",0,7.41978333333333
"29",1217,3,250,500,1303,6,"false","beagle_CPU",0,6.89265
"30",1218,3,250,500,1303,6,"false","beagle_SSE",0,7.8775
"31",1219,3,250,500,1303,8,"false","java",0,14.2127166666667
"32",1220,3,250,500,1303,8,"false","beagle_CPU",0,7.53906666666667
"33",1221,3,250,500,1303,8,"false","beagle_SSE",0,6.79706666666667
"34",1222,3,250,500,1303,1,"false","beagle_GPU",1,3.7553
"35",1223,3,250,500,1303,1,"false","beagle_GPU",2,3.8216
"36",1224,3,250,500,1303,1,"false","beagle_GPU",4,3.70373333333333
